"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.590212132E2,-1.066782379E1,-2.121830750E1,-2.912249756E1
2.590312072E2,-1.060950470E1,-2.138111496E1,-2.897964096E1
2.590412002E2,-1.056917572E1,-2.119218826E1,-2.889650726E1
2.590511942E2,-1.062512207E1,-2.113848495E1,-2.863231277E1
2.590611872E2,-1.050021362E1,-2.110984802E1,-2.865036392E1
2.590711812E2,-1.045642853E1,-2.127853775E1,-2.867520523E1
2.590811742E2,-1.045642853E1,-2.127853775E1,-2.867520523E1
2.590911682E2,-1.049703979E1,-2.118127823E1,-2.878271484E1
2.591011612E2,-1.057529449E1,-2.135887146E1,-2.882651138E1
2.591111542E2,-1.043170929E1,-2.111800385E1,-2.895746613E1
2.591211482E2,-1.051184845E1,-2.124893951E1,-2.881150436E1
2.591311412E2,-1.040499878E1,-2.137121964E1,-2.866756821E1
2.591411352E2,-1.043366241E1,-2.135662842E1,-2.862377548E1
2.591511284E2,-1.033916473E1,-2.141690063E1,-2.889281464E1
2.591611224E2,-1.045478058E1,-2.128256226E1,-2.868843079E1
2.591711154E2,-1.054281616E1,-2.127287292E1,-2.875057602E1
2.591811094E2,-1.057276154E1,-2.121764374E1,-2.872108459E1
2.591911024E2,-1.043386078E1,-2.138209152E1,-2.850947952E1
2.592010964E2,-1.062650299E1,-2.126203537E1,-2.855635071E1
2.592110894E2,-1.058693695E1,-2.120464706E1,-2.877497482E1
2.592210834E2,-1.048654938E1,-2.100802612E1,-2.869693756E1
2.592310764E2,-1.049140930E1,-2.116011047E1,-2.875571442E1
2.592410704E2,-1.042273712E1,-2.105032349E1,-2.853107834E1
2.592510634E2,-1.049182892E1,-2.105674744E1,-2.865248871E1
2.592610574E2,-1.047334290E1,-2.105988312E1,-2.896922302E1
2.592710504E2,-1.052404022E1,-2.089303207E1,-2.889505005E1
2.592810444E2,-1.051110840E1,-2.098986435E1,-2.881860352E1
2.592910374E2,-1.042052460E1,-2.119578934E1,-2.896017456E1
2.593010314E2,-1.049559784E1,-2.108893585E1,-2.893222046E1
2.593110244E2,-1.046724701E1,-2.128555298E1,-2.910007477E1
2.593210184E2,-1.029743958E1,-2.126349640E1,-2.891543579E1
2.593310114E2,-1.042586517E1,-2.122311783E1,-2.907122803E1
2.593410054E2,-1.042586517E1,-2.122311783E1,-2.907122803E1
2.593509984E2,-1.034503937E1,-2.127718735E1,-2.900027466E1
2.593609924E2,-1.061363220E1,-2.115018845E1,-2.882268143E1
2.593709854E2,-1.045343781E1,-2.114392853E1,-2.886337280E1
2.593809784E2,-1.059236908E1,-2.107196045E1,-2.912789917E1
2.593909724E2,-1.046996307E1,-2.124964523E1,-2.896050262E1
2.594009654E2,-1.056864166E1,-2.120409012E1,-2.883495331E1
2.594109594E2,-1.035413361E1,-2.122261810E1,-2.884671402E1
2.594209524E2,-1.031182098E1,-2.135013962E1,-2.906678772E1
2.594309464E2,-1.030232239E1,-2.133891296E1,-2.916208267E1
2.594409394E2,-1.033632660E1,-2.128794098E1,-2.900891876E1
2.594509334E2,-1.023936462E1,-2.127169800E1,-2.925646591E1
2.594609264E2,-1.034651947E1,-2.124525452E1,-2.925202560E1
2.594709204E2,-1.030377960E1,-2.115242004E1,-2.920527649E1
2.594809134E2,-1.049424744E1,-2.135618210E1,-2.898285294E1
