"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.539872767E1,1.885580444E1,3.772873688E1,1.567269135E1
4.540872067E1,1.881579590E1,3.783867264E1,1.550507355E1
4.541871367E1,1.878091431E1,3.797346497E1,1.492353821E1
4.542870667E1,1.889086914E1,3.800724411E1,1.445854950E1
4.543869967E1,1.885183716E1,3.822446060E1,1.397441864E1
4.544869267E1,1.893565369E1,3.855283737E1,1.296531677E1
4.545868567E1,1.897894287E1,3.866242981E1,1.215740204E1
4.546867867E1,1.895338440E1,3.887459946E1,1.133329010E1
4.547867167E1,1.914344788E1,3.877813339E1,1.026246643E1
4.548866467E1,1.956794739E1,3.898978043E1,9.073265076E0
4.549865767E1,2.004969788E1,3.889595032E1,7.750045776E0
4.550865067E1,2.074716187E1,3.862478256E1,6.492568970E0
4.551864367E1,2.112527466E1,3.836771774E1,5.201705933E0
4.552863667E1,2.170420837E1,3.818212128E1,3.969093323E0
4.553862967E1,2.234780884E1,3.767066193E1,2.805244446E0
4.554862267E1,2.273249817E1,3.756043243E1,1.860679626E0
4.555861567E1,2.286706543E1,3.750210953E1,1.289115906E0
4.556860867E1,2.287783813E1,3.746839142E1,9.981918335E-1
4.557860167E1,2.296052551E1,3.751526642E1,6.613006592E-1
4.558859367E1,2.283760071E1,3.740835571E1,2.777786255E-1
4.559858667E1,2.283760071E1,3.740835571E1,2.777786255E-1
4.560857967E1,2.323303223E1,3.698336792E1,2.658843994E-2
4.561857267E1,2.337068176E1,3.699189758E1,-1.411514282E-1
4.562856567E1,2.392520142E1,3.678621292E1,-6.151580811E-2
4.563855867E1,2.397651672E1,3.679373550E1,-2.271804810E-1
4.564855167E1,2.411201477E1,3.668614960E1,-3.127441406E-1
4.565854467E1,2.408520508E1,3.651939774E1,-2.084274292E-1
4.566853767E1,2.398535156E1,3.655088043E1,-4.800338745E-1
4.567853067E1,2.385746765E1,3.663103485E1,-7.975845337E-1
4.568852367E1,2.366012573E1,3.675822830E1,-1.229499817E0
4.569851667E1,2.361192322E1,3.660889053E1,-1.658821106E0
4.570850967E1,2.360433960E1,3.659104538E1,-1.727806091E0
4.571850267E1,2.383766174E1,3.642992401E1,-1.976150513E0
4.572849567E1,2.395715332E1,3.643091583E1,-1.737632751E0
4.573848867E1,2.406233215E1,3.629903030E1,-1.915374756E0
4.574848167E1,2.403602600E1,3.618637848E1,-1.919456482E0
4.575847467E1,2.401315308E1,3.618640137E1,-2.189804077E0
4.576846767E1,2.391189575E1,3.619966888E1,-2.334388733E0
4.577846067E1,2.394996643E1,3.603236008E1,-2.987533569E0
