"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.568856875E0,7.373993826E-1,-6.793336076E-1,6.039656290E0
2.578849875E0,-1.417394310E-1,2.246617198E-1,6.029319583E0
2.588842875E0,-1.289159024E0,1.340701645E0,6.090501339E0
2.598835875E0,-2.129971678E0,2.447918122E0,6.353786257E0
2.608828875E0,-2.304420433E0,3.551399397E0,6.518256154E0
2.618821875E0,-2.060117916E0,4.563024423E0,6.454462447E0
2.628814875E0,-1.939134346E0,5.370868136E0,6.269315625E0
2.638807875E0,-1.969359335E0,5.843424318E0,6.118270935E0
2.648800875E0,-2.067547242E0,5.991226142E0,6.040867833E0
2.658793875E0,-2.068019258E0,5.793247021E0,5.863320054E0
2.668786875E0,-1.877518142E0,5.433356745E0,5.454027237E0
2.678779875E0,-1.627682112E0,4.952680535E0,4.913757375E0
2.688772875E0,-1.462525167E0,4.288761358E0,4.329575508E0
2.698765875E0,-1.322669270E0,3.572699634E0,3.669852000E0
2.708758875E0,-1.125614448E0,2.806503299E0,2.780538154E0
2.718751875E0,-9.586705944E-1,1.911515608E0,1.486814793E0
2.728744875E0,-9.362906688E-1,8.884288698E-1,-4.844383085E-1
2.738737875E0,-9.779020867E-1,-4.060324091E-1,-3.578506504E0
2.748730875E0,-6.811398125E-1,-2.201435763E0,-8.301515425E0
2.758723875E0,1.614837241E-1,-4.239931260E0,-1.282775501E1
2.768716875E0,1.643568120E0,-5.939991084E0,-1.434191139E1
2.778709875E0,3.729035178E0,-6.913809768E0,-1.347747189E1
2.788702875E0,6.098326668E0,-6.599589170E0,-1.120014862E1
2.798695875E0,7.564090900E0,-4.727983732E0,-8.386238072E0
2.808688875E0,6.883408340E0,-2.076548007E0,-5.814457211E0
2.818681875E0,5.229128705E0,1.132956505E-1,-3.969792820E0
2.828674875E0,4.045255816E0,1.793626385E0,-2.729353967E0
2.838667875E0,3.369451880E0,2.771377321E0,-1.747428849E0
2.848660875E0,2.338089578E0,2.328495174E0,-7.665652943E-1
2.858653875E0,6.545580778E-1,-1.032729381E-1,7.209134504E-2
2.868646875E0,-1.293158227E0,-4.628796828E0,7.864832497E-1
2.878639875E0,-2.737702329E0,-9.392404137E0,1.303205059E0
2.888632875E0,-4.220723449E0,-1.332523378E1,2.062559859E0
2.898625875E0,-5.664375558E0,-1.512401040E1,2.792494540E0
2.908618875E0,-4.968749853E0,-1.069776638E1,3.109041746E0
2.918611875E0,-2.970872625E0,-4.008807197E0,3.128065077E0
2.928604875E0,-1.003252398E0,5.261628699E-1,2.903383477E0
2.938597875E0,8.022350639E-2,3.469182867E0,2.727668799E0
2.948590875E0,5.711577791E-1,5.760732409E0,2.690977521E0
2.958583875E0,1.119802901E0,6.873011405E0,2.656312888E0
2.968576875E0,1.821142505E0,6.990449808E0,2.469708356E0
