"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.154698875E0,-1.389111328E-1,-9.258696442E0,-3.027154999E0
3.164709875E0,-9.445358276E-2,-9.260043640E0,-3.076851654E0
3.174721875E0,-1.104702759E-1,-9.248816986E0,-3.110082550E0
3.184733875E0,-1.549278259E-1,-9.267528076E0,-3.098556519E0
3.194745875E0,-1.902543640E-1,-9.275461578E0,-3.047213287E0
3.204757875E0,-2.044747925E-1,-9.284742279E0,-3.021317139E0
3.214769875E0,-2.191442871E-1,-9.277407532E0,-3.002456360E0
3.224780875E0,-2.406994629E-1,-9.263935547E0,-2.998265076E0
3.234792875E0,-2.219883728E-1,-9.249266052E0,-3.005450134E0
3.244804875E0,-2.136058044E-1,-9.208850098E0,-3.011437683E0
3.254816875E0,-1.981878662E-1,-9.193581848E0,-3.028502197E0
3.264828875E0,-2.053729248E-1,-9.214837646E0,-3.054098969E0
3.274839875E0,-2.270777893E-1,-9.263336792E0,-3.077600098E0
3.284851875E0,-2.474354553E-1,-9.310339050E0,-3.077151031E0
3.294863875E0,-2.863545227E-1,-9.335935822E0,-3.074007568E0
3.304876000E0,-2.893482971E-1,-9.345815277E0,-3.059188385E0
3.314888000E0,-2.829116821E-1,-9.322164459E0,-3.078498230E0
3.324900000E0,-2.835104370E-1,-9.278904419E0,-3.106639709E0
3.334911000E0,-2.763253784E-1,-9.246871033E0,-3.114273834E0
3.344923000E0,-2.785707092E-1,-9.251511383E0,-3.145858154E0
3.354935000E0,-2.665956116E-1,-9.273665314E0,-3.197351074E0
3.364947000E0,-2.516267395E-1,-9.306297455E0,-3.236419830E0
3.374959000E0,-2.359094238E-1,-9.300609283E0,-3.203488312E0
3.384970000E0,-2.363584900E-1,-9.297316132E0,-3.133583679E0
3.394982000E0,-2.103126526E-1,-9.294022980E0,-3.061134338E0
3.404994000E0,-1.793270874E-1,-9.283544769E0,-3.005300446E0
3.415006000E0,-1.621128845E-1,-9.275611267E0,-2.999612274E0
3.425018000E0,-1.537303162E-1,-9.288783875E0,-3.040926361E0
3.435030000E0,-1.579216003E-1,-9.302106171E0,-3.090623016E0
3.445041000E0,-1.847158813E-1,-9.325457611E0,-3.128194885E0
3.455053000E0,-2.152523804E-1,-9.344468079E0,-3.149300995E0
3.465065000E0,-2.201921082E-1,-9.332343292E0,-3.148402863E0
3.475077000E0,-2.122586060E-1,-9.329050140E0,-3.136577454E0
3.485089000E0,-1.932481384E-1,-9.305249634E0,-3.131937103E0
3.495100000E0,-1.805245972E-1,-9.292376404E0,-3.117716675E0
3.505112000E0,-1.695973206E-1,-9.255552979E0,-3.074756012E0
3.515124000E0,-1.754351807E-1,-9.201365662E0,-3.045117645E0
3.525136000E0,-1.862127686E-1,-9.188043365E0,-3.023861847E0
3.535148000E0,-2.026785278E-1,-9.192084961E0,-3.018622742E0
3.545160000E0,-1.971400452E-1,-9.211694183E0,-3.060086517E0
3.555171000E0,-1.956431580E-1,-9.235644379E0,-3.104394379E0
3.565183000E0,-2.010319519E-1,-9.240584106E0,-3.152145081E0
3.575195000E0,-2.071691895E-1,-9.244026947E0,-3.157982941E0
3.585207000E0,-2.104623413E-1,-9.233548737E0,-3.148103485E0
3.595219000E0,-2.269281006E-1,-9.235045624E0,-3.141217804E0
3.605231000E0,-2.384541321E-1,-9.242230682E0,-3.151696014E0
3.615242000E0,-2.351609802E-1,-9.252559204E0,-3.149600372E0
3.625254000E0,-2.180964661E-1,-9.266180878E0,-3.156635742E0
3.635266000E0,-2.139051819E-1,-9.261390839E0,-3.162174225E0
3.645278000E0,-1.919009399E-1,-9.258846130E0,-3.141367493E0
