"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.789410042E0,-7.155120850E-2,-9.323212280E0,1.580563202E0
2.799402042E0,9.624984741E-2,-8.730444946E0,1.767374725E0
2.809395042E0,3.053649902E-1,-8.290210419E0,1.850302277E0
2.819388042E0,5.652246094E-1,-8.129145355E0,1.876198425E0
2.829380042E0,7.640112305E-1,-8.182883606E0,1.904938660E0
2.839373042E0,8.713380432E-1,-8.312064972E0,1.876348114E0
2.849365042E0,8.532257080E-1,-8.491990814E0,1.890568542E0
2.859358042E0,7.108717346E-1,-8.676407318E0,1.846560059E0
2.869351042E0,3.519181824E-1,-9.071735229E0,1.738933868E0
2.879343042E0,-1.393601990E-1,-9.496851196E0,1.689386902E0
2.889336042E0,-6.471043396E-1,-9.754016418E0,1.653162231E0
2.899329042E0,-1.087937622E0,-9.803114319E0,1.646575928E0
2.909321042E0,-1.460063782E0,-9.688153381E0,1.665586395E0
2.919314042E0,-1.803300018E0,-9.377549286E0,1.616189117E0
2.929307042E0,-2.011966095E0,-8.894054718E0,1.539847870E0
2.939299042E0,-1.901944885E0,-8.373886414E0,1.451531525E0
2.949292042E0,-1.549877014E0,-8.019722900E0,1.320254517E0
2.959285042E0,-1.190624084E0,-7.980055389E0,1.164428558E0
2.969277042E0,-8.753796387E-1,-8.121062164E0,9.865983582E-1
2.979270042E0,-6.466552734E-1,-8.545878754E0,6.982978821E-1
2.989263042E0,-4.011657715E-1,-9.195677490E0,3.616479492E-1
2.999255042E0,-1.058299255E-1,-9.984237671E0,-1.026864624E-1
3.009248042E0,-3.921844482E-2,-1.058658508E1,-6.559359741E-1
3.019241042E0,-3.278182983E-2,-1.075708054E1,-1.533261566E0
3.029233042E0,-1.675016785E-1,-1.091440338E1,-2.524500275E0
3.039226042E0,-7.095245361E-2,-1.113294891E1,-2.919079742E0
3.049219042E0,4.848417664E-1,-1.121243362E1,-2.336042175E0
3.059211042E0,7.283853149E-1,-1.107576782E1,-1.691332855E0
3.069204042E0,7.087760925E-1,-1.097712296E1,-1.274300079E0
3.079197042E0,6.468049622E-1,-1.128009293E1,-7.756869507E-1
3.089189042E0,7.429051208E-1,-1.206820404E1,1.362167358E-2
3.099182042E0,8.934919739E-1,-1.268851410E1,1.201251984E0
3.109175042E0,9.882449341E-1,-1.325463684E1,3.297941895E0
3.119167042E0,1.288819885E0,-1.392569138E1,7.741002502E0
3.129160042E0,2.126028900E0,-1.469823486E1,1.091096054E1
3.139153042E0,3.136876831E0,-1.517065247E1,8.997489624E0
