"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.552666333E0,1.298867273E1,6.147880066E0,-4.876838348E0
2.562678333E0,2.022534119E1,2.394833005E0,1.179751772E0
2.572691333E0,2.339183300E1,-6.159993158E0,3.426719218E0
2.582703333E0,2.305619346E1,-9.004436701E0,3.905674592E0
2.592715333E0,1.492182070E1,-6.354545810E0,1.221903765E0
2.602727333E0,6.538368237E-1,-7.573247055E0,-4.942754887E0
2.612739333E0,-4.330199406E0,-1.029165737E1,-2.471610455E0
2.622752333E0,-1.974148643E0,-1.102028944E1,2.161267145E0
2.632764333E0,4.322328469E0,-1.242432637E1,6.740009469E0
2.642776333E0,1.277815192E1,-1.361271565E1,8.154210030E0
2.652788333E0,1.715195576E1,-1.612095833E1,6.040405903E0
2.662801333E0,2.116034839E1,-2.059838185E1,-1.483594732E0
2.672813333E0,3.627562539E1,-2.240432013E1,-1.775913531E1
2.682825333E0,3.893489229E1,-1.460541031E1,-2.710530610E1
2.692837333E0,2.388609813E1,-4.589162647E0,-2.155288367E1
2.702849333E0,7.811242765E0,1.933362852E-1,-1.168234394E1
2.712862333E0,-2.387035743E0,4.788048670E0,-8.687015337E0
2.722874333E0,-9.563053372E0,7.543083023E0,-1.588707204E0
2.732886333E0,-1.067525577E1,6.186856436E0,-1.053519741E0
2.742898333E0,-1.240724432E1,5.693140351E0,-1.160478472E0
2.752910333E0,-1.437358576E1,4.897845639E0,1.074373251E0
2.762923333E0,-1.486273458E1,3.893733993E0,2.229356217E0
2.772935333E0,-1.610096319E1,3.103873976E0,1.553209927E0
2.782947333E0,-1.832510486E1,1.849915629E0,-4.938701597E-1
2.792959333E0,-1.873880355E1,2.731307521E-2,-2.300661843E0
2.802972333E0,-1.650482569E1,-1.104419169E0,-3.945369000E0
2.812984333E0,-1.468647611E1,-9.542520728E-1,-6.158171750E0
2.822996333E0,-1.278828163E1,-2.291574977E-1,-5.707133907E0
2.833008333E0,-1.086421556E1,-3.333382892E-1,-1.421278031E0
2.843020333E0,-8.528916566E0,-9.695546016E-1,3.273771844E0
2.853033333E0,-7.693183388E0,-1.259197598E0,5.893485839E0
2.863045333E0,-7.853963107E0,-9.110252886E-1,4.963057589E0
2.873057333E0,-8.389827093E0,-2.525864138E-1,2.653660591E0
2.883069333E0,-8.978058157E0,3.167065421E-1,1.420982746E0
