"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.410022083E0,1.055904236E0,-9.797575836E0,-7.903564453E-1
1.420034083E0,9.645941162E-1,-9.547296295E0,-6.258485413E-1
1.430046083E0,8.734336853E-1,-9.379644928E0,-4.914280701E-1
1.440058083E0,8.146060181E-1,-9.291029205E0,-4.562512207E-1
1.450071083E0,7.851173401E-1,-9.268126831E0,-5.438191223E-1
1.460083083E0,7.512876892E-1,-9.334738312E0,-7.273374939E-1
1.470095083E0,7.592211914E-1,-9.579479370E0,-9.355545044E-1
1.480107083E0,8.628057861E-1,-1.000130219E1,-1.164877625E0
1.490119083E0,1.028361511E0,-1.042956161E1,-1.405876465E0
1.500132083E0,1.203048248E0,-1.081905167E1,-1.708397369E0
1.510144083E0,1.361418915E0,-1.096260315E1,-2.095492401E0
1.520156083E0,1.521735535E0,-1.080063995E1,-2.493664398E0
1.530168083E0,1.555864563E0,-1.053105057E1,-2.927612000E0
1.540181083E0,1.403331757E0,-1.025277924E1,-3.231480103E0
1.550193083E0,1.163829803E0,-9.989776154E0,-3.064726868E0
1.560205083E0,9.580078125E-1,-9.821376343E0,-2.528841248E0
1.570217083E0,9.509724426E-1,-9.830357666E0,-2.054926758E0
1.580229083E0,9.783654785E-1,-9.875563660E0,-1.835333405E0
1.590242083E0,1.006506958E0,-9.915530548E0,-1.761087799E0
1.600254083E0,1.010548553E0,-9.949360199E0,-1.727108459E0
1.610266083E0,1.047371979E0,-9.835896149E0,-1.921105042E0
1.620278083E0,1.015787659E0,-9.685608673E0,-1.880539398E0
1.630291083E0,8.366102600E-1,-9.625433807E0,-1.462159424E0
1.640303083E0,9.514215088E-1,-9.614207153E0,-7.542814636E-1
1.650315083E0,1.269659729E0,-9.693991241E0,-1.210981750E-1
1.660327083E0,1.528621216E0,-9.870474243E0,2.731819153E-1
1.670339083E0,1.708097992E0,-1.000818787E1,5.022056580E-1
1.680352083E0,1.696272583E0,-1.007509872E1,4.312532043E-1
1.690364083E0,1.547182617E0,-9.981992340E0,-6.721023560E-2
1.700376083E0,1.254690857E0,-9.809101868E0,-7.879614258E-1
1.710388083E0,9.160949707E-1,-9.689650269E0,-1.453627167E0
1.720401083E0,7.327262878E-1,-9.670340424E0,-1.650767212E0
1.730413083E0,8.114625549E-1,-9.670340424E0,-1.165326691E0
1.740425083E0,7.999365234E-1,-9.896969147E0,-3.927832031E-1
1.750437083E0,7.665559387E-1,-1.015054184E1,1.487905884E-1
1.760450083E0,8.623567200E-1,-1.030262558E1,1.190025330E-1
1.770462083E0,8.120613098E-1,-1.039333694E1,-4.905299377E-1
1.780474083E0,5.941145325E-1,-1.021610550E1,-1.213227081E0
1.790486083E0,4.412823486E-1,-9.835746460E0,-1.539398804E0
1.800498083E0,3.999682617E-1,-9.468110962E0,-1.496138763E0
1.810511083E0,5.303471375E-1,-9.070537720E0,-1.227148132E0
1.820523083E0,8.195457458E-1,-8.848699036E0,-9.572593689E-1
1.830535083E0,1.176852722E0,-8.791368256E0,-8.428971863E-1
1.840547083E0,1.416654053E0,-8.787775726E0,-7.075785828E-1
1.850559083E0,1.438209229E0,-8.828041992E0,-3.200344849E-1
1.860572083E0,1.301094360E0,-8.887169037E0,2.603086853E-1
1.870584083E0,1.170116730E0,-8.928483124E0,7.566764832E-1
1.880596083E0,9.991722107E-1,-8.783285065E0,8.741821289E-1
1.890608083E0,8.225395203E-1,-8.405770111E0,7.991880798E-1
1.900621083E0,7.421566772E-1,-7.973618774E0,6.201603699E-1
1.910633083E0,8.304730225E-1,-7.548951874E0,2.513273621E-1
1.920645083E0,9.542655945E-1,-7.075486450E0,-3.351530457E-1
1.930657083E0,1.079405365E0,-6.583010559E0,-8.559201050E-1
1.940670083E0,1.122665405E0,-6.343508606E0,-1.112187195E0
1.950682083E0,1.143621826E0,-6.456224213E0,-1.171912994E0
1.960694083E0,1.142124939E0,-6.937024384E0,-1.279239807E0
1.970706083E0,1.317709808E0,-7.574398956E0,-1.494492188E0
1.980718083E0,1.512305145E0,-8.189170532E0,-1.469643860E0
1.990731083E0,1.760638733E0,-8.612190857E0,-1.042432251E0
2.000743083E0,2.142195282E0,-8.994795227E0,-7.412585449E-1
2.010755083E0,2.574346619E0,-9.147627411E0,-6.589297485E-1
2.020767083E0,3.002306671E0,-9.017847290E0,-6.348298645E-1
2.030780083E0,3.184477844E0,-8.835526428E0,-5.385800171E-1
2.040792083E0,3.189716949E0,-8.683143311E0,-5.183720398E-1
2.050804083E0,3.065774689E0,-8.633596344E0,-7.216493225E-1
2.060816083E0,3.065325623E0,-8.682993622E0,-1.150058441E0
2.070828083E0,3.036585388E0,-8.713081055E0,-1.458417206E0
2.080841083E0,2.707868958E0,-8.506211243E0,-1.906884613E0
2.090853083E0,2.222428436E0,-8.124055939E0,-3.183130646E0
2.100865083E0,1.516945496E0,-7.846832428E0,-6.128256226E0
2.110877083E0,1.807191925E0,-7.770491180E0,-9.535770264E0
2.120890083E0,4.205654297E0,-7.660320282E0,-6.929539948E0
2.130902083E0,5.067412262E0,-7.984246674E0,-1.713486786E0
2.140914083E0,4.990771637E0,-8.225993958E0,1.879940643E0
2.150926083E0,5.419031067E0,-8.458460541E0,2.958747253E0
2.160938083E0,6.281537476E0,-8.384664001E0,2.099683685E0
2.170951083E0,7.232509918E0,-8.054600372E0,8.981323242E-4
2.180963083E0,8.124055939E0,-7.167095947E0,-2.408192139E0
2.190975083E0,8.761131134E0,-6.232738953E0,-3.475622406E0
2.200987083E0,8.180638275E0,-5.652395782E0,-2.672392731E0
2.211000083E0,6.226452026E0,-5.124892731E0,-5.281018066E-1
2.221012083E0,3.805087280E0,-4.495002594E0,1.586401062E0
2.231024083E0,5.144801331E-1,-4.734205170E0,2.781815186E0
2.241036083E0,-2.408940582E0,-5.645360413E0,4.106410675E0
2.251048083E0,-3.759881287E0,-6.866371307E0,6.769223328E0
2.261061083E0,-4.180207214E0,-8.564440155E0,8.467591553E0
2.271073083E0,-3.334765320E0,-9.144933014E0,7.741152191E0
2.281085083E0,-2.267035675E0,-8.627758484E0,6.605463867E0
2.291097083E0,-2.993624725E0,-9.143885193E0,5.763913879E0
2.301110083E0,-3.941304016E0,-9.297016754E0,5.238356781E0
2.311122083E0,-4.757406921E0,-9.113648071E0,4.320914612E0
2.321134083E0,-5.397326202E0,-9.312584381E0,2.189796295E0
2.331146083E0,-5.785618744E0,-9.123826904E0,-7.664062500E-1
2.341158083E0,-5.428162079E0,-8.271349640E0,-1.171164551E0
2.351171083E0,-4.984335022E0,-8.217162323E0,-2.576142883E-1
2.361183333E0,-6.131100311E0,-9.304351501E0,-1.573827209E0
2.371195333E0,-7.502248993E0,-1.009889923E1,-1.718426514E0
2.381207333E0,-9.590256958E0,-1.089778793E1,4.041595459E-2
2.391220333E0,-1.302546341E1,-1.125314896E1,-4.140090637E0
2.401232333E0,-1.313114365E1,-1.171868088E1,-7.138355713E0
2.411244333E0,-1.139191040E1,-1.213810867E1,-5.329367523E0
2.421256333E0,-7.846383362E0,-1.289598267E1,-8.833281097E0
2.431268333E0,-5.270689545E0,-1.247505798E1,-6.840175781E0
2.441281333E0,-3.115022278E0,-1.232566864E1,-3.411106567E0
2.451293333E0,-1.346899109E0,-1.176358749E1,-2.764301605E0
2.461305333E0,-4.291575623E-1,-1.007390121E1,-9.883946228E-1
2.471317333E0,-1.163979492E0,-8.514593811E0,8.690927124E-1
2.481330333E0,-7.994874573E-1,-7.730673981E0,3.934118958E0
2.491342333E0,7.629484406E0,-9.955497437E0,1.211999634E1
2.501354333E0,1.711510895E1,-1.033241364E1,-7.899073792E-1
2.511366333E0,2.681688400E1,-1.188663162E1,-3.358595764E1
2.521378333E0,1.799827240E1,-1.508997025E1,-2.164783310E1
2.531391333E0,7.628735962E0,-1.072579559E1,-1.452729034E0
2.541403333E0,1.321871155E1,-4.415068817E0,-2.102527771E0
2.551415333E0,1.925925018E1,-7.295828247E-1,-8.910670166E0
2.561427333E0,2.644535660E1,-5.699398041E0,-2.350711670E0
2.571440333E0,2.886896667E1,-1.356075027E1,-1.255738678E0
2.581452333E0,2.806334198E1,-1.535701492E1,-1.213975525E0
2.591464333E0,1.855945541E1,-1.208032883E1,-5.084327087E0
2.601476333E0,4.536017303E0,-1.364966537E1,-1.141331589E1
2.611488333E0,8.556207275E-1,-1.533037033E1,-8.535250854E0
2.621501333E0,3.500321045E0,-1.553888672E1,-4.613106995E0
2.631513333E0,1.014260834E1,-1.644764694E1,-4.093986511E-1
2.641525333E0,1.836186630E1,-1.730251923E1,8.517288208E-2
2.651537333E0,2.262515076E1,-2.005275009E1,-1.910776520E0
2.661550333E0,2.921579544E1,-2.462753677E1,-9.383536835E0
2.671562333E0,4.581762177E1,-2.519306076E1,-2.465867203E1
2.681574333E0,4.627267548E1,-1.600471802E1,-3.100098312E1
