"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.980401596E2,-1.414609607E-2,2.830182016E-2,-6.618667394E-3
1.980501526E2,-1.107467245E-2,2.833004855E-2,-1.109144650E-2
1.980601456E2,-1.053825300E-2,2.621273883E-2,-1.316560805E-2
1.980701386E2,-1.476655435E-2,2.482416667E-2,-1.293125004E-2
1.980801316E2,-1.429102756E-2,2.198259905E-2,-1.473772060E-2
1.980901246E2,-1.243853197E-2,1.957057416E-2,-1.186390314E-2
1.981001176E2,-1.136753429E-2,1.757427864E-2,-1.000183634E-2
1.981101106E2,-1.213692222E-2,1.586932316E-2,-9.156815708E-3
1.981201036E2,-1.035700552E-2,1.525385678E-2,-5.193483084E-3
1.981300966E2,-1.136820763E-2,1.673617214E-2,-5.518655293E-3
1.981400896E2,-9.729524143E-3,1.929578930E-2,-3.508596215E-3
1.981500826E2,-7.049584296E-3,1.580438390E-2,-4.343230743E-3
1.981600756E2,-6.887790747E-3,1.373245474E-2,-6.773115136E-3
1.981700686E2,-8.982632309E-3,1.323923748E-2,-9.352385998E-3
1.981800616E2,-1.150345523E-2,1.939965226E-2,-1.421450358E-2
1.981900546E2,-1.592004113E-2,1.924945042E-2,-1.330902893E-2
1.982000476E2,-1.118599251E-2,8.062328212E-3,-9.962266311E-3
1.982100406E2,-8.176353760E-3,1.070924383E-2,-8.214167319E-3
1.982200346E2,-3.408790566E-3,1.140455902E-2,-5.118978210E-3
1.982300276E2,-6.380079780E-3,1.091720071E-2,-6.888382137E-3
1.982400206E2,-9.120539762E-3,5.959905684E-3,-6.943618413E-3
1.982500136E2,-1.246360596E-2,4.292234313E-3,-5.339862313E-3
1.982600066E2,-1.325921901E-2,6.808663718E-3,-5.278359167E-3
1.982699996E2,-1.369491220E-2,7.495226339E-3,-6.102341227E-3
1.982799926E2,-1.146744471E-2,-2.519089030E-4,-8.498652838E-3
1.982899856E2,-7.239675615E-3,-8.591095684E-4,-6.421653554E-3
1.982999786E2,-3.915197682E-3,-5.337944254E-3,-6.566390395E-3
1.983099716E2,8.606491610E-4,-7.196297869E-3,-4.355433863E-3
1.983199646E2,-1.602869481E-3,-2.102057682E-3,-4.464402795E-3
1.983299576E2,-2.187699545E-3,-2.850405872E-3,-4.579431843E-4
1.983399506E2,-1.850155066E-3,-1.020924770E-3,-7.248097099E-4
1.983499436E2,2.067088615E-3,5.645765923E-3,-2.066776622E-3
1.983599366E2,2.999995195E-4,4.070934374E-3,-6.415294483E-4
1.983699296E2,1.956219319E-3,2.962792758E-3,3.385170130E-3
1.983799226E2,5.464767572E-3,-2.486343496E-3,3.073126078E-3
1.983899156E2,5.815239623E-3,-5.664560013E-3,2.504274948E-3
1.983999086E2,8.826322854E-3,-4.503817763E-4,5.036988296E-3
1.984099016E2,5.898708943E-3,-9.143044008E-4,7.780044340E-3
1.984198946E2,6.492869463E-3,-4.529097583E-3,5.171678960E-3
1.984298876E2,6.373826414E-3,-8.843685500E-3,4.742643796E-3
1.984398806E2,7.013435941E-3,-1.020493265E-2,6.892004516E-3
1.984498736E2,8.470717818E-3,-1.275064796E-2,4.977990873E-3
1.984598666E2,6.004757248E-3,-1.010826789E-2,3.954021260E-3
1.984698596E2,5.920601077E-3,-8.901855908E-3,8.003890514E-3
1.984798526E2,4.128221422E-3,-1.221874449E-2,9.313756600E-3
1.984898456E2,6.892848760E-3,-1.716956124E-2,8.644504473E-3
1.984998386E2,9.903118946E-3,-1.494932733E-2,9.344195947E-3
1.985098316E2,1.401237678E-2,-1.962743700E-2,7.308209781E-3
1.985198246E2,1.088746451E-2,-1.875013858E-2,6.669222377E-3
1.985298186E2,3.422623733E-3,-2.072380669E-2,5.825266242E-3
1.985398116E2,6.581863854E-3,-2.155932784E-2,4.351631273E-3
1.985498046E2,5.852424074E-3,-2.107250132E-2,4.669346381E-3
1.985597976E2,7.277003489E-3,-2.445304953E-2,3.815943142E-3
1.985697906E2,6.584581453E-3,-2.487489395E-2,6.636230741E-3
1.985797836E2,3.913196269E-3,-2.200999483E-2,4.561065696E-3
1.985897766E2,7.556932978E-3,-2.392400801E-2,3.027084749E-3
1.985997696E2,1.030067448E-2,-2.389841527E-2,5.414827727E-3
1.986097626E2,5.674231797E-3,-1.899473742E-2,3.490161616E-3
1.986197556E2,1.047432236E-2,-2.018898167E-2,4.406489432E-3
1.986297486E2,1.301817410E-2,-2.298130654E-2,3.020580392E-3
1.986397416E2,1.677282900E-2,-2.030687034E-2,1.843246864E-3
1.986497346E2,8.997464553E-3,-1.986158825E-2,5.923601566E-4
1.986597276E2,6.619622465E-3,-2.064789832E-2,-1.097902888E-3
1.986697206E2,4.895225633E-3,-2.392118983E-2,-2.703256439E-3
1.986797136E2,6.773711182E-3,-2.162967809E-2,-1.405102666E-4
1.986897066E2,1.522392035E-2,-2.173673734E-2,5.644674413E-3
1.986996996E2,1.976421848E-2,-1.882030070E-2,1.007962041E-2
1.987096926E2,2.244628780E-2,-2.363050170E-2,1.091132592E-2
1.987196856E2,2.415071055E-2,-2.353329584E-2,9.189859033E-3
1.987296786E2,1.936261356E-2,-2.730779536E-2,1.430392731E-2
1.987396716E2,1.733049564E-2,-2.700684965E-2,1.727999374E-2
1.987496646E2,1.391525753E-2,-2.661776170E-2,1.545626111E-2
1.987596576E2,2.344781719E-2,-3.108303249E-2,1.375334151E-2
1.987696506E2,2.095296793E-2,-2.662703022E-2,1.199219283E-2
1.987796436E2,2.129291184E-2,-3.211981058E-2,1.376693882E-2
1.987896366E2,1.332473475E-2,-3.203032538E-2,9.800160304E-3
1.987996296E2,1.221723948E-2,-3.279095143E-2,8.643064648E-3
1.988096226E2,1.126409322E-2,-3.246790916E-2,9.433224797E-3
1.988196166E2,1.291127317E-2,-3.104603104E-2,8.979656734E-3
1.988296096E2,1.126703713E-2,-3.111873567E-2,8.165794425E-3
1.988396026E2,1.184662618E-2,-3.196008876E-2,9.279904887E-3
1.988495956E2,1.874820888E-2,-3.068310209E-2,9.701482952E-3
1.988595886E2,2.173110284E-2,-3.229082748E-2,6.850788370E-3
1.988695816E2,1.725193113E-2,-3.423466906E-2,6.401780061E-3
1.988795746E2,1.348154154E-2,-3.793249279E-2,7.736070547E-3
1.988895676E2,1.074540988E-2,-3.702834994E-2,8.297199383E-3
1.988995606E2,8.529686369E-3,-3.693404049E-2,5.819597282E-3
1.989095536E2,4.711512476E-3,-3.444451839E-2,4.960195161E-3
1.989195466E2,6.576957181E-3,-3.075359948E-2,3.969420213E-3
1.989295396E2,7.924516685E-3,-3.065772541E-2,1.771513373E-3
1.989395331E2,1.204990689E-2,-3.488413617E-2,2.978144214E-3
1.989495261E2,1.164510660E-2,-3.217729926E-2,4.580834415E-3
1.989595191E2,1.340880524E-2,-3.100974299E-2,4.446563777E-3
1.989695121E2,8.826836944E-3,-2.781288326E-2,4.987718072E-3
1.989795051E2,5.288939457E-3,-2.608451806E-2,2.164548496E-3
1.989894981E2,7.482052781E-3,-2.424480766E-2,2.897716593E-3
1.989994911E2,5.782089662E-3,-2.374608256E-2,8.581595030E-4
1.990094841E2,8.403705433E-3,-2.160303667E-2,3.428376280E-3
1.990194771E2,1.085766777E-2,-2.030342445E-2,4.211361520E-3
1.990294701E2,8.363351226E-3,-1.766289957E-2,6.568524987E-3
1.990394631E2,8.222118951E-3,-1.283080038E-2,7.349253632E-3
1.990494561E2,9.653034620E-3,-1.083556004E-2,5.353214219E-3
1.990594491E2,8.910140023E-3,-1.318421029E-2,7.995085791E-3
1.990694421E2,1.140978280E-2,-1.085447706E-2,3.995550796E-3
1.990794351E2,8.619421162E-3,-9.371670894E-3,6.434286013E-3
1.990894281E2,5.371962674E-3,-1.148382481E-2,6.028953008E-3
1.990994211E2,3.621506912E-4,-8.049420081E-3,6.561600603E-3
1.991094151E2,-1.609121216E-3,-7.415588014E-3,1.083757263E-2
1.991194081E2,1.553102862E-3,-6.370846648E-3,7.725433446E-3
1.991294011E2,2.746198792E-3,-3.660813905E-3,7.519837469E-3
1.991393941E2,1.422928064E-3,2.648281865E-3,6.929554977E-3
1.991493871E2,8.309073746E-4,-2.622866305E-4,5.452033132E-3
1.991593801E2,6.474156398E-4,-4.708966706E-3,6.027542520E-3
1.991693731E2,1.413873397E-3,-6.450407673E-3,5.146568641E-3
1.991793661E2,3.168743104E-3,-2.582990797E-3,4.676568322E-3
1.991893591E2,1.658464316E-3,7.137362845E-4,2.274929779E-3
1.991993521E2,9.728675359E-4,1.613661181E-3,2.092957031E-3
1.992093451E2,4.155078437E-3,-1.259090612E-3,1.477766782E-3
1.992193381E2,3.184677102E-3,2.851568861E-3,-1.239316538E-3
1.992293311E2,-1.502219937E-3,-7.418343448E-4,1.201736741E-3
1.992393241E2,-9.227572009E-4,2.459498588E-3,-1.393951476E-3
1.992493171E2,-1.191203832E-3,3.979098052E-3,-2.411811845E-3
1.992593101E2,5.058482639E-4,2.634141594E-3,-1.899841707E-3
1.992693031E2,-2.046830923E-4,4.639768042E-3,-2.432207577E-3
1.992792961E2,-3.595500020E-3,3.556827549E-3,-5.290922709E-3
1.992892891E2,-1.108640223E-3,7.080455776E-3,-5.516758189E-3
1.992992821E2,7.291178918E-6,6.449369248E-3,-6.228245795E-3
1.993092751E2,-6.973812124E-4,7.537004072E-3,-6.398688070E-3
1.993192681E2,-1.191609888E-3,7.447324693E-3,-7.044364698E-3
1.993292611E2,-2.354878699E-3,6.404430605E-3,-9.430556558E-3
1.993392541E2,-6.158612669E-3,1.004514471E-2,-8.890294470E-3
1.993492471E2,-4.546601325E-3,8.276006207E-3,-8.688959293E-3
1.993592401E2,-1.464258647E-3,6.976916455E-3,-8.215981536E-3
1.993692341E2,-4.651796073E-3,8.192117326E-3,-6.528602913E-3
1.993792271E2,-3.857068485E-3,8.435846306E-3,-7.187829819E-3
1.993892201E2,-4.421392456E-3,1.381995901E-2,-8.262416348E-3
1.993992131E2,-9.841443971E-3,1.196215488E-2,-6.407555658E-3
1.994092061E2,-9.246227331E-3,1.349693444E-2,-5.619792733E-3
1.994191991E2,-5.753239151E-3,1.158237178E-2,-3.662337549E-3
1.994291921E2,-8.289900608E-3,1.182019152E-2,-2.803468145E-3
1.994391851E2,-8.241777308E-3,1.085469592E-2,-6.520253606E-3
1.994491781E2,-1.025006734E-2,1.128160022E-2,-4.996126518E-3
1.994591711E2,-8.069124073E-3,1.467430126E-2,-3.355008550E-3
1.994691641E2,-1.304257754E-2,1.509295125E-2,-2.029553521E-3
1.994791571E2,-1.182436105E-2,1.534988731E-2,-1.996952808E-3
1.994891501E2,-7.824026980E-3,1.889348775E-2,5.953683285E-4
1.994991431E2,-1.717298990E-3,1.520390436E-2,-1.114835497E-3
1.995091361E2,-1.680014771E-3,1.149758324E-2,-5.604924634E-3
1.995191291E2,-3.993602470E-3,1.349872351E-2,-2.968207700E-3
1.995291221E2,-6.426666863E-3,9.985215031E-3,-7.802643813E-3
1.995391151E2,-8.493065834E-3,6.051926874E-3,-3.204837209E-3
1.995491081E2,-1.119297929E-2,6.487087347E-3,-5.657342263E-3
1.995591011E2,-8.400235325E-3,8.300990798E-3,-3.745239461E-3
1.995690941E2,-5.979155656E-3,2.551758662E-3,-5.567108281E-3
1.995790871E2,-3.217011457E-3,-2.322301036E-3,-4.189564381E-3
1.995890801E2,-2.321922919E-3,-2.743080491E-3,-2.897132654E-3
1.995990731E2,-5.649303086E-3,2.271352336E-3,-2.494665794E-3
1.996090661E2,-2.667095512E-3,8.833126631E-4,1.486759866E-3
1.996190591E2,-7.042193320E-4,2.164284931E-3,2.841791604E-3
1.996290531E2,1.136024948E-3,6.345447619E-3,4.911600612E-3
1.996390461E2,6.328303833E-3,3.519359510E-3,7.221782580E-3
1.996490391E2,6.141616497E-3,3.239727579E-3,7.791167125E-3
1.996590321E2,4.931256175E-3,-7.018574397E-4,5.279210396E-3
1.996690251E2,3.809266258E-3,4.071592353E-3,5.701854359E-3
1.996790181E2,2.054456621E-3,-9.240277577E-4,7.364324294E-3
1.996890111E2,6.006370531E-4,-1.944817370E-3,6.356051192E-3
1.996990041E2,1.888441504E-3,-5.575998686E-3,5.803101230E-3
1.997089971E2,2.485788660E-3,-1.065544598E-2,1.100491383E-3
1.997189901E2,-4.382825864E-4,-1.232488453E-2,-1.035817899E-3
1.997289831E2,-3.938475158E-3,-1.050780993E-2,-3.078195965E-3
1.997389761E2,-3.217436373E-3,-1.177964173E-2,-1.449135598E-4
1.997489691E2,3.197053447E-3,-9.241916239E-3,-5.819383077E-4
1.997589621E2,2.483671065E-3,-6.333119236E-3,6.369152106E-5
1.997689551E2,4.340693355E-3,-4.769844003E-3,-1.458991319E-4
1.997789481E2,1.679636538E-3,-1.878215116E-3,1.631290535E-3
1.997889411E2,9.531262331E-4,-5.587998778E-3,-9.636934847E-4
1.997989341E2,4.680510901E-4,-5.609921063E-4,3.915423295E-4
1.998089271E2,7.663379889E-3,-7.047386840E-3,1.983047230E-3
1.998189201E2,7.668133825E-3,-6.720930338E-3,5.836468190E-3
1.998289131E2,5.529881921E-3,-7.102561183E-3,-2.547134645E-4
1.998389061E2,5.157066043E-3,-9.292447940E-3,-1.167441253E-3
1.998488991E2,6.761620287E-3,-9.161952883E-3,3.262993414E-3
1.998588931E2,3.902869765E-3,-1.096435636E-2,-1.951677259E-4
1.998688861E2,5.268272478E-3,-1.231750939E-2,3.148963675E-3
1.998788791E2,7.553264964E-3,-1.392818894E-2,3.550035646E-3
1.998888721E2,4.736705683E-3,-1.548187714E-2,2.927654888E-3
1.998988651E2,4.738037009E-3,-1.610265858E-2,3.625669517E-3
1.999088581E2,4.694094881E-3,-1.723130606E-2,3.338580718E-3
1.999188511E2,6.231677718E-3,-1.799136586E-2,5.756981671E-3
1.999288441E2,3.292080248E-3,-9.384561330E-3,3.476250451E-3
1.999388370E2,1.958203269E-3,-1.582199335E-2,5.680893548E-3
1.999488300E2,3.463155590E-3,-1.646940783E-2,4.698453471E-3
1.999588230E2,6.231524982E-3,-1.724197529E-2,5.187378265E-3
1.999688160E2,8.120237850E-3,-1.971338876E-2,6.406839937E-3
1.999788090E2,7.505887188E-3,-1.693965867E-2,4.979558289E-3
1.999888020E2,1.035839878E-2,-1.840093546E-2,2.040493535E-3
1.999987950E2,7.001990452E-3,-1.743450575E-2,6.061774911E-4
2.000087880E2,5.679730792E-3,-1.229247544E-2,1.941486378E-3
2.000187810E2,7.952049375E-3,-1.639472134E-2,3.578102915E-4
2.000287740E2,8.404786699E-3,-1.734387130E-2,1.311488217E-3
2.000387670E2,1.031460986E-2,-1.427327842E-2,4.507864825E-3
2.000487600E2,9.299678728E-3,-7.836950012E-3,1.052767411E-2
2.000587530E2,1.111220010E-2,9.836732643E-4,1.010083221E-2
2.000687460E2,1.407470088E-2,4.441167694E-4,9.318661876E-3
2.000787400E2,1.128134504E-2,9.002001025E-4,9.923699312E-3
2.000887330E2,1.017160527E-2,6.473396905E-3,6.605400704E-3
2.000987260E2,8.361455053E-3,8.513911627E-3,9.422225878E-3
2.001087190E2,6.648243405E-3,3.852314083E-3,8.925014175E-3
2.001187120E2,1.032857131E-2,1.748008654E-3,1.009389292E-2
2.001287050E2,9.126952849E-3,1.948012039E-3,1.031759847E-2
2.001386980E2,9.232016280E-3,5.255237222E-3,1.150621194E-2
2.001486910E2,1.082778256E-2,6.240873598E-3,1.082364377E-2
2.001586840E2,9.896299802E-3,9.955023415E-3,9.158151224E-3
2.001686770E2,1.141696516E-2,1.228555571E-2,3.712785896E-3
2.001786700E2,1.058478840E-2,1.014695410E-2,4.039727151E-3
2.001886630E2,7.717628963E-3,6.322654895E-3,1.647143159E-3
2.001986560E2,2.108999295E-3,9.018558078E-3,-6.974730641E-4
2.002086490E2,-1.395076251E-4,8.250236511E-3,2.485270612E-3
2.002186420E2,4.024471156E-3,5.543124862E-3,-1.822909573E-3
2.002286350E2,-1.436340390E-3,5.065088160E-3,-1.699605258E-3
2.002386280E2,3.009872278E-3,2.219381277E-4,-1.806020271E-3
2.002486210E2,7.726596668E-3,-4.749651067E-3,-4.233757965E-3
2.002586140E2,6.562616210E-3,-2.859125612E-3,-6.281087175E-3
2.002686070E2,7.469422650E-3,-8.313947474E-4,-7.868597284E-3
2.002786010E2,1.052930765E-2,-2.067847643E-3,-9.598962031E-3
2.002885940E2,1.225823164E-2,1.391864847E-3,-6.765359081E-3
2.002985870E2,6.763786077E-3,1.214348897E-2,-6.720432080E-3
2.003085800E2,1.327209058E-3,5.435518455E-3,-8.220590651E-3
2.003185730E2,6.781594362E-3,3.144965693E-2,-8.627487347E-3
2.003285660E2,-3.949081060E-3,1.743716747E-2,-8.057571016E-3
2.003385590E2,-7.473879028E-3,1.855610684E-2,-8.850413375E-3
2.003485520E2,-6.784120575E-3,1.677099057E-2,-1.084219106E-2
2.003585450E2,-7.226090878E-3,1.736139134E-2,-1.319557987E-2
2.003685380E2,-6.947258022E-3,2.009299584E-2,-7.912134752E-3
2.003785310E2,-7.592376787E-3,1.859766617E-2,-1.060413569E-2
2.003885240E2,-1.145369373E-2,1.819286495E-2,-1.101586036E-2
2.003985170E2,-1.259570569E-2,9.422376752E-3,-9.432545863E-3
2.004085100E2,-1.288332697E-2,3.685927019E-3,-9.442931972E-3
2.004185030E2,-1.898190379E-2,-5.283420905E-4,-7.168421522E-3
2.004284960E2,-1.892065071E-2,4.164946731E-3,-4.108449910E-3
2.004384890E2,-1.776639931E-2,5.479528103E-3,-5.823086016E-3
2.004484820E2,-4.638415994E-4,1.163542550E-2,-2.603058005E-3
2.004584750E2,1.423766837E-2,9.248618968E-3,-4.127039574E-4
2.004684690E2,1.220887247E-2,1.506815851E-2,-2.834049985E-3
2.004784620E2,8.876636624E-3,2.763007395E-2,-8.076856844E-3
2.004884550E2,4.029913689E-4,3.046927042E-2,-1.225349214E-2
2.004984480E2,4.487112164E-5,3.223115206E-2,-1.278385520E-2
2.005084410E2,-1.160219777E-2,3.730287775E-2,-1.167464908E-2
2.005184340E2,-1.910669357E-2,3.722061217E-2,-1.292612962E-2
2.005284270E2,-1.830907539E-2,3.147670627E-2,-5.827207118E-3
2.005384200E2,-1.544346288E-2,2.258846536E-2,-2.482401440E-3
2.005484130E2,-1.713696681E-2,1.468766574E-2,-2.660300350E-3
2.005584060E2,-2.139010094E-2,2.933996730E-3,-1.771182287E-3
2.005683990E2,-1.841508225E-2,-2.175878035E-4,-8.814178407E-3
2.005783920E2,-1.996315271E-2,-9.025236359E-4,-9.608128108E-3
2.005883850E2,-2.130671777E-2,2.470369916E-3,-1.102919038E-2
2.005983780E2,-2.320418321E-2,-1.071740757E-3,-7.159386761E-3
2.006083710E2,-1.011261623E-2,1.088238973E-2,-1.718815183E-3
2.006183640E2,-1.054861816E-3,2.500974573E-2,-3.439934691E-3
2.006283570E2,-2.525193151E-3,2.694213577E-2,-2.543781186E-3
2.006383510E2,-9.069911204E-3,2.487525716E-2,-5.473790690E-3
2.006483440E2,-1.845728792E-2,2.970116958E-2,-8.485560305E-3
2.006583370E2,-2.324211411E-2,3.243856877E-2,-6.852637045E-3
2.006683300E2,-1.811925881E-2,3.600400686E-2,-4.726102576E-3
2.006783230E2,-2.011491358E-2,3.848647326E-2,-1.837916439E-3
2.006883160E2,-1.380162500E-2,3.153828532E-2,-1.620868687E-3
2.006983090E2,-1.397414878E-2,2.852215990E-2,-2.314687008E-3
2.007083020E2,-1.656061038E-2,2.186851762E-2,-2.178599825E-3
2.007182950E2,-1.703349873E-2,1.870345324E-2,-8.281716146E-3
2.007282880E2,-1.610112563E-2,1.580540091E-2,-9.981079027E-3
2.007382810E2,-1.597657986E-2,9.135412984E-3,-5.668938160E-3
2.007482740E2,-1.201486029E-2,1.731558354E-3,-5.806890316E-3
2.007582670E2,-8.870135993E-3,4.982818849E-3,-8.687519468E-3
2.007682600E2,-1.029013284E-2,8.754121140E-3,-9.027073160E-3
2.007782530E2,-1.109336875E-2,1.397335436E-2,-7.289564703E-3
2.007882460E2,-8.932745084E-3,1.574036106E-2,-1.030159928E-2
2.007982390E2,-2.647406422E-3,1.975322701E-2,-1.264441386E-2
2.008082320E2,-2.390145091E-3,2.457860857E-2,-1.351659838E-2
2.008182260E2,-9.325579740E-4,2.295359224E-2,-9.324610233E-3
2.008282190E2,-6.267402321E-3,2.379062399E-2,-7.857740857E-3
2.008382120E2,-5.156295374E-3,1.800186746E-2,-1.102560572E-2
2.008482050E2,-5.339254625E-3,1.262015104E-2,-1.212469209E-2
2.008581980E2,-5.786740687E-3,5.399588030E-3,-1.344069932E-2
2.008681910E2,-9.104240686E-3,3.465062473E-4,-1.650599763E-2
2.008781840E2,-8.289225399E-3,-3.038195428E-5,-1.275615860E-2
2.008881770E2,-8.495087735E-3,-4.481323063E-3,-1.042482723E-2
2.008981700E2,-1.298872754E-2,-3.003099002E-3,-5.699099042E-3
2.009081630E2,-8.706897497E-3,-6.533918204E-4,-4.474311136E-3
2.009181560E2,-3.317178227E-3,1.422438538E-3,-4.224061966E-3
2.009281490E2,6.857161876E-3,2.148416126E-3,-1.552112168E-3
2.009381420E2,1.413653325E-2,3.245927161E-3,-3.834221745E-3
2.009481344E2,1.083288155E-2,1.080531068E-2,-1.807023538E-3
2.009581274E2,3.814334981E-3,1.134294271E-2,7.907475810E-4
2.009681204E2,5.181069486E-3,1.208463311E-2,4.435017239E-3
2.009781134E2,6.921165623E-3,1.414377522E-2,4.417737946E-3
2.009881074E2,1.959963236E-3,1.461222582E-2,8.409284055E-3
2.009981004E2,1.798030105E-3,1.785114594E-2,7.521416061E-3
2.010080934E2,9.532753611E-4,1.528812014E-2,6.691309158E-3
2.010180864E2,1.366929151E-3,8.452924900E-3,6.981172599E-3
2.010280794E2,4.374702927E-3,4.640077241E-3,6.882902235E-3
2.010380724E2,-9.889551438E-4,5.547623150E-3,5.177537445E-3
2.010480654E2,-1.811072929E-3,3.365961835E-3,4.417205229E-3
2.010580584E2,3.299063304E-3,1.830572146E-3,4.657325335E-3
2.010680514E2,2.430340042E-3,2.362405416E-3,4.805396777E-3
2.010780444E2,3.028359264E-3,3.504908178E-3,3.253557486E-3
2.010880374E2,1.190245501E-3,6.409351714E-3,1.306786784E-3
2.010980304E2,-1.484290115E-3,6.693063304E-3,-2.585379407E-4
2.011080234E2,-1.608941238E-5,7.374033332E-3,-9.384427685E-4
2.011180164E2,-3.728016280E-3,2.714019734E-3,-2.103278413E-3
2.011280094E2,-4.949341994E-3,-3.523902036E-3,-5.935567431E-3
2.011380024E2,-8.471195586E-3,-3.734123195E-3,-6.717522629E-3
2.011479954E2,-2.156307921E-3,-5.640946329E-3,-6.200336851E-3
2.011579894E2,-1.875293558E-3,-6.171393208E-3,-6.928035058E-3
2.011679824E2,1.442472450E-3,-5.855009891E-3,-7.174377330E-3
2.011779754E2,1.062591677E-3,-7.586576045E-3,-6.434863433E-3
2.011879684E2,3.916701302E-3,-8.052363060E-3,-3.994342871E-3
2.011979614E2,6.302956957E-3,-6.961356848E-5,-2.872450743E-3
2.012079544E2,4.607588518E-3,3.996767104E-3,-6.591288373E-3
2.012179474E2,-1.323765726E-3,8.088488132E-3,-6.006018259E-3
2.012279404E2,-8.701254614E-3,1.155539136E-2,-4.792681895E-3
2.012379334E2,-8.633178659E-3,1.710225828E-2,-5.158943124E-3
2.012479264E2,-8.349105483E-4,1.989431679E-2,-2.037185943E-3
2.012579194E2,2.021824010E-3,1.875976846E-2,-2.151875990E-3
2.012679124E2,-2.333408047E-4,1.884019561E-2,-1.436817227E-3
2.012779054E2,-3.170261858E-3,1.867269538E-2,-7.931618020E-4
2.012878984E2,-5.347396247E-3,1.300335955E-2,3.098515328E-3
2.012978914E2,-7.707159966E-3,1.469252724E-2,1.219291007E-3
2.013078844E2,-1.186302304E-2,1.685554907E-2,1.694730017E-4
2.013178784E2,-1.268224884E-2,1.368794497E-2,3.392080544E-4
2.013278714E2,-6.433673669E-3,6.275302731E-3,-2.020086162E-3
2.013378644E2,-4.188480671E-5,-2.881638706E-3,-4.031207412E-3
2.013478574E2,1.061729155E-3,-2.393481322E-3,5.246622022E-4
2.013578504E2,-4.177671857E-3,-2.820143709E-4,-1.947529614E-3
2.013678434E2,-8.280538023E-3,-5.009924062E-3,-2.511853352E-3
2.013778364E2,-1.042270847E-2,-1.689825789E-3,-5.351169966E-4
2.013878294E2,-7.272455841E-3,-1.230067573E-5,1.687565818E-4
2.013978224E2,-6.302177440E-3,1.683019451E-3,-2.947034314E-3
2.014078154E2,-6.973294076E-3,8.577058325E-4,-1.245807158E-3
2.014178084E2,-5.302959587E-3,6.366986781E-3,-3.784865141E-3
2.014278014E2,-6.811906584E-3,3.443102352E-3,-5.519914441E-3
2.014377944E2,-7.091563661E-3,1.976739382E-3,-5.490558222E-3
2.014477874E2,-8.854043670E-3,3.826038679E-3,-5.075638182E-3
2.014577804E2,-1.289488282E-2,1.941293478E-3,-5.555212498E-3
2.014677734E2,-7.606644183E-3,2.842240967E-3,-3.073412227E-3
2.014777674E2,-8.033003658E-3,6.609560922E-3,-4.431122448E-3
2.014877604E2,-8.406645618E-3,6.928607821E-3,-3.778381739E-3
2.014977534E2,-9.961056523E-3,7.793684490E-3,-3.253389848E-3
2.015077464E2,-5.114902277E-3,4.335036501E-3,-1.856029266E-3
2.015177394E2,-3.978658468E-3,-4.530537990E-4,-5.588731728E-3
2.015277324E2,-1.170621137E-3,-1.010986045E-3,-4.537315108E-3
2.015377254E2,-4.954326432E-3,-2.753247041E-3,-5.345538259E-3
2.015477184E2,-4.415568896E-3,-3.330620239E-3,-6.606278941E-3
2.015577114E2,-7.223250810E-3,-5.351208150E-3,-5.137971602E-3
2.015677044E2,-1.160441712E-2,-2.009207150E-3,-3.494002158E-3
2.015776974E2,-1.043319702E-2,6.480559241E-4,-2.670726972E-3
2.015876904E2,-8.852876723E-3,7.218256360E-4,-5.134684034E-3
2.015976834E2,-7.172891870E-3,1.257452997E-3,-3.200582694E-3
2.016076764E2,-3.716907697E-3,3.056393471E-4,-2.463153563E-3
2.016176694E2,-2.874701982E-3,2.126155887E-3,-2.621299122E-3
2.016276624E2,-3.981777932E-3,4.214074463E-3,-2.368032467E-3
2.016376564E2,-1.185433706E-3,8.455717936E-3,-1.150230179E-3
2.016476494E2,2.278273692E-3,4.992543254E-3,8.452762850E-4
2.016576424E2,3.132729791E-3,-4.099798389E-6,-1.152048586E-3
2.016676354E2,5.554075819E-3,-3.871276043E-3,-1.441800501E-3
2.016776284E2,5.399448331E-3,-1.022321451E-2,-3.601015080E-3
2.016876214E2,7.085495628E-3,-6.377875805E-3,-5.083863158E-3
2.016976144E2,6.434314884E-3,-8.565168828E-3,-1.688241027E-3
2.017076074E2,7.273742929E-3,-1.164005511E-2,-2.435790375E-3
2.017176004E2,6.282793358E-3,-1.038302947E-2,-3.095752327E-3
2.017275934E2,5.986117292E-3,-1.105707604E-2,-1.044851961E-3
2.017375864E2,6.146502681E-3,-1.181467902E-2,-1.357393805E-3
2.017475794E2,4.756332375E-3,-1.214730833E-2,-2.079110127E-3
2.017575724E2,4.625685513E-3,-1.287304051E-2,-2.126202220E-3
2.017675654E2,1.057785098E-2,-1.703236438E-2,-1.006343169E-3
2.017775584E2,9.721555747E-3,-1.355875656E-2,3.560228506E-4
2.017875514E2,9.906644933E-3,-1.537609752E-2,2.110247035E-3
2.017975454E2,6.568461191E-3,-1.626297832E-2,4.586295225E-3
2.018075384E2,3.365743905E-3,-1.325866580E-2,5.410810001E-3
2.018175314E2,4.764816724E-3,-5.573335104E-3,5.978108849E-3
2.018275244E2,-1.938093454E-3,-7.274296135E-3,6.416465156E-3
2.018375174E2,-5.740491673E-3,-1.052435115E-2,8.749773726E-3
2.018475104E2,-1.389152720E-3,-1.084046811E-2,5.879418924E-3
